subj_idx,response,cond,rt,trial,split_by,feedback,q_init
17,1.0,CD,0.849,39.0,1,1.0,0.5
17,1.0,EF,0.537,40.0,2,1.0,0.5
17,1.0,AB,0.759,40.0,0,1.0,0.5
17,1.0,CD,0.971,40.0,1,0.0,0.5
18,1.0,AB,1.392,1.0,0,0.0,0.5
18,0.0,CD,3.146,1.0,1,1.0,0.5
18,0.0,EF,2.104,1.0,2,0.0,0.5
18,1.0,EF,0.719,2.0,2,1.0,0.5
18,1.0,AB,0.565,2.0,0,1.0,0.5
18,1.0,CD,0.53,2.0,1,1.0,0.5
18,0.0,AB,0.463,3.0,0,0.0,0.5
18,0.0,CD,1.088,3.0,1,0.0,0.5
18,0.0,EF,0.983,3.0,2,0.0,0.5
18,0.0,AB,1.603,4.0,0,0.0,0.5
18,0.0,EF,2.173,4.0,2,0.0,0.5
18,0.0,CD,1.146,4.0,1,0.0,0.5
18,1.0,AB,2.895,5.0,0,1.0,0.5
18,1.0,EF,0.839,5.0,2,0.0,0.5
18,1.0,CD,2.744,5.0,1,1.0,0.5
18,0.0,EF,3.101,6.0,2,1.0,0.5
18,1.0,AB,3.069,6.0,0,1.0,0.5
18,1.0,CD,1.205,6.0,1,0.0,0.5
18,0.0,EF,1.36,7.0,2,0.0,0.5
18,1.0,AB,2.156,7.0,0,1.0,0.5
18,1.0,CD,1.089,7.0,1,1.0,0.5
18,0.0,AB,0.617,8.0,0,0.0,0.5
18,1.0,CD,1.043,8.0,1,1.0,0.5
18,0.0,EF,1.348,8.0,2,0.0,0.5
18,0.0,EF,2.514,9.0,2,1.0,0.5
18,1.0,AB,3.736,9.0,0,1.0,0.5
18,1.0,CD,0.91,9.0,1,0.0,0.5
18,1.0,CD,0.709,10.0,1,1.0,0.5
18,1.0,AB,1.419,10.0,0,1.0,0.5
18,1.0,EF,2.877,10.0,2,1.0,0.5
18,1.0,CD,0.805,11.0,1,1.0,0.5
18,1.0,AB,0.832,11.0,0,1.0,0.5
18,0.0,EF,1.121,11.0,2,0.0,0.5
18,1.0,AB,1.056,12.0,0,1.0,0.5
18,1.0,EF,0.649,12.0,2,0.0,0.5
18,1.0,CD,0.809,12.0,1,1.0,0.5
18,1.0,CD,0.676,13.0,1,1.0,0.5
18,0.0,EF,0.907,13.0,2,1.0,0.5
18,1.0,AB,0.81,13.0,0,1.0,0.5
18,1.0,AB,0.724,14.0,0,1.0,0.5
18,1.0,CD,1.251,14.0,1,1.0,0.5
18,0.0,EF,1.404,14.0,2,0.0,0.5
18,1.0,AB,0.806,15.0,0,1.0,0.5
18,1.0,CD,0.697,15.0,1,1.0,0.5
18,0.0,EF,1.224,15.0,2,0.0,0.5
18,1.0,EF,1.898,16.0,2,0.0,0.5
18,1.0,AB,1.313,16.0,0,1.0,0.5
18,1.0,CD,0.872,16.0,1,1.0,0.5
18,1.0,CD,1.135,17.0,1,1.0,0.5
18,1.0,AB,0.845,17.0,0,1.0,0.5
18,0.0,EF,1.454,17.0,2,0.0,0.5
18,1.0,CD,0.863,18.0,1,1.0,0.5
18,1.0,EF,0.84,18.0,2,1.0,0.5
18,1.0,AB,0.777,18.0,0,1.0,0.5
18,1.0,AB,0.629,19.0,0,1.0,0.5
18,1.0,CD,0.718,19.0,1,0.0,0.5
18,0.0,EF,1.845,19.0,2,0.0,0.5
18,1.0,EF,1.294,20.0,2,1.0,0.5
18,1.0,AB,0.726,20.0,0,1.0,0.5
18,1.0,CD,0.771,20.0,1,1.0,0.5
18,1.0,EF,1.012,21.0,2,0.0,0.5
18,1.0,CD,0.742,21.0,1,1.0,0.5
18,1.0,AB,0.716,21.0,0,1.0,0.5
18,1.0,CD,0.729,22.0,1,1.0,0.5
18,1.0,AB,1.183,22.0,0,0.0,0.5
18,1.0,EF,0.842,22.0,2,1.0,0.5
18,1.0,CD,0.748,23.0,1,1.0,0.5
18,1.0,AB,0.561,23.0,0,1.0,0.5
18,1.0,EF,2.933,23.0,2,1.0,0.5
18,1.0,CD,0.676,24.0,1,1.0,0.5
18,1.0,AB,0.747,24.0,0,1.0,0.5
18,1.0,EF,1.393,24.0,2,1.0,0.5
18,1.0,EF,1.308,25.0,2,1.0,0.5
18,1.0,AB,0.587,25.0,0,1.0,0.5
18,1.0,CD,0.766,25.0,1,1.0,0.5
18,1.0,CD,0.746,26.0,1,0.0,0.5
18,1.0,EF,2.007,26.0,2,0.0,0.5
18,1.0,AB,2.082,26.0,0,1.0,0.5
18,1.0,AB,1.201,27.0,0,0.0,0.5
18,1.0,EF,0.86,27.0,2,1.0,0.5
18,1.0,CD,1.436,27.0,1,0.0,0.5
18,1.0,AB,0.814,28.0,0,1.0,0.5
18,1.0,EF,0.873,28.0,2,1.0,0.5
18,1.0,CD,0.849,28.0,1,1.0,0.5
18,1.0,AB,0.89,29.0,0,1.0,0.5
18,1.0,EF,1.897,29.0,2,1.0,0.5
18,1.0,CD,0.745,29.0,1,1.0,0.5
18,1.0,AB,0.725,30.0,0,1.0,0.5
18,1.0,CD,1.3,30.0,1,0.0,0.5
18,1.0,EF,1.354,30.0,2,1.0,0.5
18,1.0,AB,0.714,31.0,0,1.0,0.5
18,1.0,CD,0.725,31.0,1,1.0,0.5
18,1.0,EF,1.315,31.0,2,1.0,0.5
18,1.0,CD,0.57,32.0,1,0.0,0.5
18,1.0,AB,0.653,32.0,0,1.0,0.5
18,1.0,EF,0.638,32.0,2,1.0,0.5
18,1.0,EF,0.775,33.0,2,0.0,0.5
18,1.0,CD,0.643,33.0,1,0.0,0.5
18,1.0,AB,0.797,33.0,0,1.0,0.5
18,1.0,EF,0.648,34.0,2,1.0,0.5
18,1.0,CD,0.633,34.0,1,1.0,0.5
18,1.0,AB,0.866,34.0,0,1.0,0.5
18,1.0,AB,0.562,35.0,0,1.0,0.5
18,1.0,EF,0.695,35.0,2,0.0,0.5
18,0.0,CD,0.694,35.0,1,0.0,0.5
18,1.0,EF,0.614,36.0,2,0.0,0.5
18,1.0,CD,1.44,36.0,1,1.0,0.5
18,1.0,AB,0.682,36.0,0,0.0,0.5
18,1.0,CD,0.681,37.0,1,1.0,0.5
18,0.0,EF,1.465,37.0,2,0.0,0.5
18,1.0,AB,0.666,37.0,0,1.0,0.5
18,1.0,CD,1.425,38.0,1,1.0,0.5
18,1.0,EF,1.052,38.0,2,1.0,0.5
18,1.0,AB,0.58,38.0,0,0.0,0.5
18,0.0,CD,1.384,39.0,1,0.0,0.5
18,1.0,EF,1.091,39.0,2,1.0,0.5
18,0.0,AB,1.219,39.0,0,0.0,0.5
18,1.0,AB,0.596,40.0,0,1.0,0.5
18,1.0,EF,0.864,40.0,2,1.0,0.5
18,1.0,CD,0.745,40.0,1,1.0,0.5
19,0.0,EF,3.031,1.0,2,0.0,0.5
19,0.0,AB,2.408,1.0,0,0.0,0.5
19,0.0,CD,2.244,1.0,1,0.0,0.5
19,1.0,CD,1.917,2.0,1,1.0,0.5
19,0.0,EF,1.86,2.0,2,1.0,0.5
19,0.0,AB,2.284,2.0,0,1.0,0.5
19,0.0,EF,2.379,3.0,2,0.0,0.5
19,1.0,AB,1.264,3.0,0,0.0,0.5
19,0.0,CD,2.096,3.0,1,1.0,0.5
19,0.0,AB,1.728,4.0,0,1.0,0.5
19,1.0,EF,2.182,4.0,2,0.0,0.5
19,1.0,CD,1.706,4.0,1,0.0,0.5
19,1.0,CD,2.088,5.0,1,1.0,0.5
19,0.0,AB,1.775,5.0,0,0.0,0.5
19,0.0,EF,4.404,5.0,2,1.0,0.5
19,0.0,EF,1.159,6.0,2,0.0,0.5
19,1.0,CD,1.372,6.0,1,1.0,0.5
19,1.0,AB,1.96,6.0,0,1.0,0.5
19,0.0,EF,1.741,7.0,2,1.0,0.5
19,1.0,AB,1.786,7.0,0,1.0,0.5
19,1.0,CD,1.35,7.0,1,1.0,0.5
19,0.0,AB,1.795,8.0,0,0.0,0.5
19,1.0,EF,1.574,8.0,2,1.0,0.5
19,1.0,CD,1.138,8.0,1,1.0,0.5
19,1.0,EF,1.264,9.0,2,1.0,0.5
19,1.0,CD,0.904,9.0,1,1.0,0.5
19,0.0,AB,3.206,9.0,0,0.0,0.5
19,1.0,EF,0.802,10.0,2,0.0,0.5
19,1.0,CD,0.629,10.0,1,0.0,0.5
19,1.0,AB,1.006,10.0,0,1.0,0.5
19,1.0,CD,0.81,11.0,1,0.0,0.5
19,1.0,EF,1.796,11.0,2,1.0,0.5
19,1.0,AB,0.984,11.0,0,0.0,0.5
19,1.0,CD,1.194,12.0,1,1.0,0.5
19,0.0,EF,1.398,12.0,2,1.0,0.5
19,1.0,AB,1.129,12.0,0,1.0,0.5
19,1.0,CD,1.4,13.0,1,1.0,0.5
19,1.0,AB,1.65,13.0,0,0.0,0.5
19,1.0,EF,1.019,13.0,2,1.0,0.5
19,1.0,CD,1.077,14.0,1,1.0,0.5
19,0.0,EF,2.701,14.0,2,1.0,0.5
19,1.0,AB,0.988,14.0,0,1.0,0.5
19,1.0,AB,0.999,15.0,0,0.0,0.5
19,0.0,EF,4.065,15.0,2,0.0,0.5
19,1.0,CD,0.675,15.0,1,1.0,0.5
19,0.0,AB,1.29,16.0,0,1.0,0.5
19,0.0,EF,2.29,16.0,2,1.0,0.5
19,1.0,CD,0.825,16.0,1,1.0,0.5
19,1.0,CD,0.748,17.0,1,0.0,0.5
19,1.0,AB,2.12,17.0,0,0.0,0.5
19,0.0,EF,2.27,17.0,2,1.0,0.5
19,0.0,AB,1.503,18.0,0,0.0,0.5
19,1.0,CD,0.502,18.0,1,1.0,0.5
19,0.0,EF,1.22,18.0,2,1.0,0.5
19,1.0,AB,0.935,19.0,0,1.0,0.5
19,0.0,EF,1.299,19.0,2,0.0,0.5
19,1.0,CD,0.531,19.0,1,1.0,0.5
19,0.0,EF,1.8,20.0,2,0.0,0.5
19,1.0,AB,0.955,20.0,0,1.0,0.5
19,1.0,CD,0.663,20.0,1,1.0,0.5
19,0.0,AB,3.662,21.0,0,0.0,0.5
19,1.0,CD,0.656,21.0,1,1.0,0.5
19,0.0,EF,0.872,21.0,2,0.0,0.5
19,1.0,AB,1.497,22.0,0,0.0,0.5
19,1.0,CD,0.423,22.0,1,1.0,0.5
19,0.0,EF,0.69,22.0,2,1.0,0.5
19,1.0,AB,0.52,23.0,0,1.0,0.5
19,1.0,CD,0.623,23.0,1,0.0,0.5
19,0.0,EF,2.568,23.0,2,1.0,0.5
19,1.0,CD,0.749,24.0,1,0.0,0.5
19,0.0,EF,1.177,24.0,2,1.0,0.5
19,1.0,AB,0.885,24.0,0,1.0,0.5
19,1.0,CD,0.901,25.0,1,1.0,0.5
19,1.0,AB,0.931,25.0,0,1.0,0.5
19,0.0,EF,0.81,25.0,2,1.0,0.5
19,1.0,AB,0.876,26.0,0,1.0,0.5
19,1.0,CD,0.668,26.0,1,1.0,0.5
19,0.0,EF,0.732,26.0,2,0.0,0.5
19,1.0,CD,0.633,27.0,1,1.0,0.5
19,0.0,EF,0.643,27.0,2,0.0,0.5
19,1.0,AB,0.819,27.0,0,0.0,0.5
19,1.0,AB,1.03,28.0,0,1.0,0.5
19,0.0,EF,1.399,28.0,2,1.0,0.5
19,1.0,CD,0.546,28.0,1,0.0,0.5
19,1.0,AB,0.944,29.0,0,1.0,0.5
19,0.0,EF,0.997,29.0,2,0.0,0.5
19,1.0,CD,0.625,29.0,1,1.0,0.5
19,1.0,AB,1.098,30.0,0,0.0,0.5
19,0.0,EF,0.722,30.0,2,1.0,0.5
19,1.0,CD,0.711,30.0,1,1.0,0.5
19,0.0,EF,1.198,31.0,2,1.0,0.5
19,0.0,AB,0.586,31.0,0,0.0,0.5
19,1.0,CD,0.765,31.0,1,1.0,0.5
19,0.0,AB,1.322,32.0,0,0.0,0.5
19,0.0,EF,0.695,32.0,2,0.0,0.5
19,1.0,CD,0.671,32.0,1,0.0,0.5
19,1.0,AB,1.102,33.0,0,1.0,0.5
19,1.0,CD,1.157,33.0,1,1.0,0.5
19,0.0,EF,1.209,33.0,2,1.0,0.5
19,0.0,EF,1.213,34.0,2,0.0,0.5
19,1.0,AB,0.832,34.0,0,1.0,0.5
19,1.0,CD,0.729,34.0,1,1.0,0.5
19,1.0,CD,0.984,35.0,1,1.0,0.5
19,1.0,EF,1.042,35.0,2,0.0,0.5
19,1.0,AB,0.836,35.0,0,1.0,0.5
19,1.0,AB,1.381,36.0,0,1.0,0.5
19,1.0,CD,0.761,36.0,1,0.0,0.5
19,1.0,EF,1.421,36.0,2,1.0,0.5
19,1.0,EF,1.168,37.0,2,0.0,0.5
19,1.0,AB,1.291,37.0,0,1.0,0.5
19,1.0,CD,0.835,37.0,1,1.0,0.5
19,1.0,EF,0.933,38.0,2,1.0,0.5
19,1.0,CD,0.85,38.0,1,1.0,0.5
19,1.0,AB,2.035,38.0,0,1.0,0.5
19,1.0,CD,0.66,39.0,1,0.0,0.5
19,1.0,AB,0.637,39.0,0,1.0,0.5
19,1.0,EF,1.278,39.0,2,1.0,0.5
19,1.0,AB,1.342,40.0,0,1.0,0.5
19,1.0,CD,0.651,40.0,1,1.0,0.5
19,0.0,EF,2.988,40.0,2,1.0,0.5
19,1.0,AB,1.924,41.0,0,1.0,0.5
19,0.0,EF,2.993,41.0,2,1.0,0.5
19,1.0,CD,0.822,41.0,1,1.0,0.5
19,1.0,EF,2.119,42.0,2,0.0,0.5
19,1.0,AB,0.886,42.0,0,0.0,0.5
19,1.0,CD,0.941,42.0,1,1.0,0.5
19,1.0,AB,1.226,43.0,0,0.0,0.5
19,0.0,EF,0.988,43.0,2,0.0,0.5
19,1.0,CD,0.736,43.0,1,1.0,0.5
19,0.0,EF,4.556,44.0,2,0.0,0.5
19,1.0,AB,1.202,44.0,0,1.0,0.5
19,1.0,CD,0.501,44.0,1,0.0,0.5
19,1.0,CD,0.604,45.0,1,1.0,0.5
19,0.0,EF,3.054,45.0,2,0.0,0.5
19,1.0,AB,1.062,45.0,0,1.0,0.5
19,0.0,EF,1.392,46.0,2,0.0,0.5
19,1.0,CD,0.835,46.0,1,1.0,0.5
19,0.0,AB,1.3,46.0,0,0.0,0.5
19,1.0,CD,0.611,47.0,1,1.0,0.5
19,0.0,EF,2.085,47.0,2,1.0,0.5
19,1.0,AB,1.349,47.0,0,1.0,0.5
19,1.0,AB,0.946,48.0,0,1.0,0.5
19,0.0,EF,1.559,48.0,2,1.0,0.5
19,1.0,CD,0.636,48.0,1,0.0,0.5
19,0.0,EF,2.085,49.0,2,0.0,0.5
19,1.0,CD,0.708,49.0,1,0.0,0.5
19,1.0,AB,0.771,49.0,0,1.0,0.5
19,1.0,CD,0.727,50.0,1,0.0,0.5
19,1.0,EF,1.733,50.0,2,0.0,0.5
19,1.0,AB,2.474,50.0,0,1.0,0.5
19,1.0,AB,0.819,51.0,0,1.0,0.5
19,1.0,CD,0.9,51.0,1,0.0,0.5
19,0.0,EF,0.956,51.0,2,0.0,0.5
19,1.0,AB,0.825,52.0,0,1.0,0.5
19,1.0,CD,1.026,52.0,1,1.0,0.5
19,0.0,EF,2.811,52.0,2,1.0,0.5
19,1.0,EF,1.479,53.0,2,0.0,0.5
19,1.0,AB,0.752,53.0,0,0.0,0.5
19,1.0,CD,0.66,53.0,1,1.0,0.5
19,1.0,AB,0.901,54.0,0,1.0,0.5
19,1.0,CD,1.371,54.0,1,1.0,0.5
19,0.0,EF,1.423,54.0,2,0.0,0.5
19,0.0,EF,0.921,55.0,2,0.0,0.5
19,1.0,AB,1.159,55.0,0,0.0,0.5
19,1.0,CD,0.54,55.0,1,1.0,0.5
19,0.0,EF,1.289,56.0,2,0.0,0.5
19,1.0,AB,0.816,56.0,0,1.0,0.5
19,1.0,CD,0.994,56.0,1,1.0,0.5
19,0.0,EF,1.174,57.0,2,1.0,0.5
19,1.0,AB,0.802,57.0,0,1.0,0.5
19,1.0,CD,0.677,57.0,1,1.0,0.5
19,1.0,AB,0.676,58.0,0,1.0,0.5
19,1.0,EF,3.092,58.0,2,0.0,0.5
19,1.0,CD,0.74,58.0,1,1.0,0.5
19,1.0,AB,0.609,59.0,0,0.0,0.5
19,0.0,EF,0.995,59.0,2,1.0,0.5
19,1.0,CD,0.727,59.0,1,0.0,0.5
19,1.0,CD,0.726,60.0,1,0.0,0.5
19,1.0,AB,0.891,60.0,0,1.0,0.5
19,0.0,EF,1.179,60.0,2,0.0,0.5
19,0.0,EF,1.997,61.0,2,0.0,0.5
19,1.0,AB,0.825,61.0,0,1.0,0.5
19,1.0,CD,0.731,61.0,1,1.0,0.5
19,0.0,EF,1.001,62.0,2,0.0,0.5
19,1.0,AB,0.731,62.0,0,1.0,0.5
19,1.0,CD,0.674,62.0,1,1.0,0.5
19,0.0,EF,1.161,63.0,2,1.0,0.5
19,1.0,CD,0.654,63.0,1,1.0,0.5
19,1.0,AB,0.703,63.0,0,1.0,0.5
19,0.0,EF,0.957,64.0,2,0.0,0.5
19,1.0,AB,0.602,64.0,0,1.0,0.5
19,1.0,CD,1.812,64.0,1,1.0,0.5
19,1.0,CD,0.784,65.0,1,1.0,0.5
19,0.0,EF,3.186,65.0,2,0.0,0.5
19,1.0,AB,0.815,65.0,0,0.0,0.5
19,0.0,EF,3.265,66.0,2,1.0,0.5
19,1.0,AB,0.722,66.0,0,1.0,0.5
19,1.0,CD,0.799,66.0,1,0.0,0.5
19,0.0,EF,1.274,67.0,2,0.0,0.5
19,1.0,CD,1.202,67.0,1,1.0,0.5
19,1.0,AB,1.253,67.0,0,1.0,0.5
19,1.0,CD,1.029,68.0,1,0.0,0.5
19,0.0,EF,2.096,68.0,2,0.0,0.5
19,1.0,AB,1.111,68.0,0,1.0,0.5
19,1.0,CD,0.75,69.0,1,1.0,0.5
19,0.0,EF,1.61,69.0,2,0.0,0.5
19,1.0,AB,0.709,69.0,0,1.0,0.5
19,1.0,AB,0.691,70.0,0,1.0,0.5
19,1.0,CD,1.523,70.0,1,1.0,0.5
19,0.0,EF,0.92,70.0,2,0.0,0.5
19,1.0,AB,0.615,71.0,0,1.0,0.5
19,1.0,CD,0.682,71.0,1,1.0,0.5
19,1.0,EF,1.049,71.0,2,1.0,0.5
19,1.0,AB,1.01,72.0,0,1.0,0.5
19,1.0,EF,0.692,72.0,2,1.0,0.5
19,1.0,CD,0.859,72.0,1,0.0,0.5
19,1.0,AB,0.724,73.0,0,1.0,0.5
19,0.0,CD,0.529,73.0,1,1.0,0.5
19,1.0,EF,1.167,73.0,2,0.0,0.5
19,1.0,CD,1.507,74.0,1,1.0,0.5
19,1.0,EF,1.034,74.0,2,1.0,0.5
19,1.0,AB,0.675,74.0,0,1.0,0.5
19,1.0,CD,0.859,75.0,1,0.0,0.5
19,1.0,EF,2.003,75.0,2,1.0,0.5
19,1.0,AB,0.751,75.0,0,1.0,0.5
19,1.0,AB,0.883,76.0,0,1.0,0.5
19,1.0,CD,1.331,76.0,1,0.0,0.5
19,1.0,EF,1.832,76.0,2,1.0,0.5
19,1.0,CD,0.914,77.0,1,0.0,0.5
19,1.0,AB,0.745,77.0,0,1.0,0.5
19,1.0,EF,1.35,77.0,2,0.0,0.5
19,1.0,AB,0.683,78.0,0,1.0,0.5
19,1.0,CD,0.618,78.0,1,0.0,0.5
19,1.0,EF,1.7,78.0,2,1.0,0.5
19,1.0,CD,0.722,79.0,1,0.0,0.5
19,1.0,AB,0.601,79.0,0,0.0,0.5
19,1.0,EF,0.748,79.0,2,0.0,0.5
19,0.0,EF,0.912,80.0,2,0.0,0.5
19,1.0,CD,1.328,80.0,1,1.0,0.5
19,1.0,AB,0.693,80.0,0,1.0,0.5
20,0.0,AB,0.623,1.0,0,0.0,0.5
20,1.0,CD,0.601,1.0,1,0.0,0.5
20,0.0,EF,0.651,1.0,2,1.0,0.5
20,0.0,CD,0.788,2.0,1,0.0,0.5
20,0.0,EF,0.768,2.0,2,0.0,0.5
20,1.0,AB,0.859,2.0,0,1.0,0.5
20,0.0,CD,0.964,3.0,1,0.0,0.5
20,0.0,EF,1.144,3.0,2,0.0,0.5
20,1.0,AB,1.062,3.0,0,0.0,0.5
20,1.0,AB,1.038,4.0,0,1.0,0.5
20,1.0,EF,0.84,4.0,2,0.0,0.5
20,1.0,CD,1.017,4.0,1,1.0,0.5
20,1.0,CD,0.723,5.0,1,0.0,0.5
20,1.0,EF,1.033,5.0,2,0.0,0.5
20,0.0,AB,1.386,5.0,0,0.0,0.5
20,0.0,EF,1.182,6.0,2,0.0,0.5
20,0.0,CD,1.161,6.0,1,1.0,0.5
20,1.0,AB,1.134,6.0,0,1.0,0.5
20,0.0,CD,1.347,7.0,1,1.0,0.5
20,0.0,AB,1.881,7.0,0,0.0,0.5
20,0.0,EF,1.168,7.0,2,0.0,0.5
20,1.0,CD,2.245,8.0,1,1.0,0.5
20,1.0,EF,1.446,8.0,2,1.0,0.5
20,0.0,AB,1.816,8.0,0,0.0,0.5
20,0.0,CD,1.218,9.0,1,1.0,0.5
20,1.0,EF,1.284,9.0,2,1.0,0.5
20,1.0,AB,1.579,9.0,0,1.0,0.5
20,1.0,EF,1.44,10.0,2,0.0,0.5
20,0.0,CD,1.921,10.0,1,1.0,0.5
20,1.0,AB,1.271,10.0,0,1.0,0.5
20,1.0,AB,1.431,11.0,0,1.0,0.5
20,1.0,EF,0.937,11.0,2,1.0,0.5
20,0.0,CD,1.181,11.0,1,1.0,0.5
20,1.0,AB,1.762,12.0,0,1.0,0.5
20,0.0,CD,1.246,12.0,1,1.0,0.5
20,1.0,EF,1.048,12.0,2,0.0,0.5
20,1.0,AB,1.089,13.0,0,0.0,0.5
20,0.0,CD,1.473,13.0,1,1.0,0.5
20,1.0,EF,1.008,13.0,2,0.0,0.5
20,1.0,AB,1.171,14.0,0,1.0,0.5
20,1.0,EF,1.439,14.0,2,1.0,0.5
20,0.0,CD,0.921,14.0,1,0.0,0.5
20,1.0,AB,0.886,15.0,0,1.0,0.5
20,1.0,EF,1.198,15.0,2,0.0,0.5
20,0.0,CD,0.778,15.0,1,0.0,0.5
20,1.0,EF,1.389,16.0,2,1.0,0.5
20,1.0,AB,1.017,16.0,0,1.0,0.5
20,0.0,CD,0.93,16.0,1,0.0,0.5
20,1.0,AB,0.993,17.0,0,1.0,0.5
20,1.0,EF,1.284,17.0,2,1.0,0.5
20,1.0,CD,1.107,17.0,1,0.0,0.5
20,1.0,EF,1.266,18.0,2,1.0,0.5
20,0.0,CD,0.754,18.0,1,1.0,0.5
20,1.0,AB,0.926,18.0,0,1.0,0.5
20,1.0,EF,0.877,19.0,2,0.0,0.5
20,0.0,CD,0.757,19.0,1,1.0,0.5
20,1.0,AB,1.457,19.0,0,1.0,0.5
20,0.0,CD,0.754,20.0,1,0.0,0.5
20,1.0,EF,0.806,20.0,2,1.0,0.5
20,1.0,AB,1.089,20.0,0,1.0,0.5
20,0.0,CD,0.814,21.0,1,1.0,0.5
20,1.0,AB,0.777,21.0,0,1.0,0.5
20,1.0,EF,1.125,21.0,2,1.0,0.5
20,0.0,CD,0.619,22.0,1,0.0,0.5
20,1.0,EF,0.789,22.0,2,0.0,0.5
20,1.0,AB,1.032,22.0,0,1.0,0.5
20,1.0,AB,1.321,23.0,0,1.0,0.5
20,0.0,CD,0.751,23.0,1,0.0,0.5
20,1.0,EF,0.764,23.0,2,0.0,0.5
20,1.0,AB,1.208,24.0,0,1.0,0.5
20,1.0,EF,1.179,24.0,2,0.0,0.5
20,0.0,CD,0.72,24.0,1,0.0,0.5
20,0.0,CD,0.837,25.0,1,0.0,0.5
20,1.0,AB,0.799,25.0,0,0.0,0.5
20,1.0,EF,0.921,25.0,2,1.0,0.5
20,1.0,EF,0.895,26.0,2,1.0,0.5
20,1.0,AB,1.31,26.0,0,0.0,0.5
20,1.0,CD,0.757,26.0,1,1.0,0.5
20,1.0,CD,1.258,27.0,1,1.0,0.5
20,1.0,EF,1.138,27.0,2,0.0,0.5
20,1.0,AB,0.96,27.0,0,0.0,0.5
20,0.0,AB,1.964,28.0,0,0.0,0.5
20,0.0,EF,1.322,28.0,2,1.0,0.5
20,1.0,CD,1.023,28.0,1,0.0,0.5
20,1.0,CD,0.786,29.0,1,0.0,0.5
20,0.0,AB,2.308,29.0,0,0.0,0.5
20,1.0,EF,0.716,29.0,2,1.0,0.5
20,1.0,AB,1.137,30.0,0,0.0,0.5
20,1.0,EF,0.663,30.0,2,1.0,0.5
20,0.0,CD,0.975,30.0,1,1.0,0.5
20,1.0,AB,0.923,31.0,0,1.0,0.5
20,0.0,CD,1.122,31.0,1,0.0,0.5
20,1.0,EF,0.655,31.0,2,1.0,0.5
20,1.0,AB,1.136,32.0,0,1.0,0.5
20,1.0,EF,0.741,32.0,2,1.0,0.5
20,0.0,CD,0.843,32.0,1,0.0,0.5
20,1.0,AB,1.428,33.0,0,1.0,0.5
20,0.0,CD,0.846,33.0,1,0.0,0.5
20,1.0,EF,0.591,33.0,2,0.0,0.5
20,0.0,CD,0.794,34.0,1,0.0,0.5
20,1.0,AB,1.334,34.0,0,1.0,0.5
20,1.0,EF,1.099,34.0,2,1.0,0.5
20,1.0,EF,1.25,35.0,2,1.0,0.5
20,1.0,CD,1.586,35.0,1,1.0,0.5
20,1.0,AB,0.934,35.0,0,1.0,0.5
20,1.0,AB,0.947,36.0,0,1.0,0.5
20,1.0,CD,1.073,36.0,1,1.0,0.5
20,1.0,EF,0.736,36.0,2,1.0,0.5
20,1.0,AB,1.358,37.0,0,1.0,0.5
20,1.0,CD,1.426,37.0,1,1.0,0.5
20,1.0,EF,0.669,37.0,2,1.0,0.5
20,1.0,AB,0.933,38.0,0,0.0,0.5
20,1.0,CD,0.874,38.0,1,1.0,0.5
20,1.0,EF,1.146,38.0,2,1.0,0.5
20,1.0,AB,1.151,39.0,0,1.0,0.5
20,1.0,EF,1.132,39.0,2,1.0,0.5
20,1.0,CD,1.057,39.0,1,0.0,0.5
20,1.0,AB,0.97,40.0,0,1.0,0.5
20,1.0,CD,1.062,40.0,1,1.0,0.5
20,1.0,EF,0.703,40.0,2,0.0,0.5
20,1.0,AB,1.048,41.0,0,1.0,0.5
20,1.0,CD,0.489,41.0,1,1.0,0.5
20,1.0,EF,0.64,41.0,2,0.0,0.5
20,1.0,CD,0.962,42.0,1,1.0,0.5
20,1.0,AB,0.982,42.0,0,1.0,0.5
20,1.0,EF,0.698,42.0,2,1.0,0.5
20,1.0,AB,1.433,43.0,0,1.0,0.5
20,1.0,EF,0.986,43.0,2,1.0,0.5
20,1.0,CD,1.269,43.0,1,0.0,0.5
20,1.0,CD,1.23,44.0,1,1.0,0.5
20,1.0,EF,0.735,44.0,2,0.0,0.5
20,1.0,AB,0.797,44.0,0,1.0,0.5
20,1.0,CD,0.937,45.0,1,0.0,0.5
20,1.0,AB,0.909,45.0,0,1.0,0.5
20,1.0,EF,0.732,45.0,2,1.0,0.5
20,1.0,EF,0.593,46.0,2,0.0,0.5
20,1.0,CD,1.389,46.0,1,1.0,0.5
20,1.0,AB,0.712,46.0,0,1.0,0.5
20,1.0,EF,0.679,47.0,2,1.0,0.5
20,1.0,AB,1.239,47.0,0,1.0,0.5
20,1.0,CD,1.296,47.0,1,1.0,0.5
20,1.0,EF,0.608,48.0,2,1.0,0.5
20,1.0,CD,0.922,48.0,1,1.0,0.5
20,1.0,AB,0.76,48.0,0,0.0,0.5
20,1.0,EF,0.684,49.0,2,0.0,0.5
20,1.0,AB,0.828,49.0,0,1.0,0.5
20,1.0,CD,1.253,49.0,1,1.0,0.5
20,1.0,EF,1.166,50.0,2,1.0,0.5
20,1.0,AB,0.699,50.0,0,0.0,0.5
20,1.0,CD,0.769,50.0,1,1.0,0.5
20,1.0,AB,1.269,51.0,0,1.0,0.5
20,1.0,CD,0.941,51.0,1,1.0,0.5
20,1.0,EF,0.779,51.0,2,1.0,0.5
